 NPTS  NS CUEDGE  CUHITE   DSPACE  STPDEG  STEPMM  START    STOP     SCALE
  480   4  84294. 200000. 1.92017   4000.   3150.  85290.  74500.    2.000
  DELTA:     50.      8.     16.     32.     46.
 DELEND:  84788.  83804.  81216.  76752.  71076.
    SEC:   2.000   2.000   2.000   2.000   2.000
 OFFSET: 1830. 1937.  366.  851.    4.    6.  137.    4.    6.   18.  641.    3.    2.    5.   61.   20.   93.  232.    0.    0.    0.    0.    0.    0.
5% CU/CAB IN H2 AT 40C                                            7   9  6-10-83
    81516. 2.32513E+05 1.60942E+04 2.01449E+04 4.63799E+04
    81500. 2.32600E+05 1.61667E+04 2.01704E+04 4.66684E+04
    81484. 2.32700E+05 1.62492E+04 2.02039E+04 4.68299E+04
    81468. 2.32730E+05 1.63112E+04 2.02239E+04 4.70749E+04
    81452. 2.32748E+05 1.64517E+04 2.02414E+04 4.74509E+04
    81436. 2.32794E+05 1.64237E+04 2.02589E+04 4.73904E+04
    81420. 2.32985E+05 1.65782E+04 2.02999E+04 4.76694E+04
    81404. 2.33097E+05 1.66582E+04 2.03414E+04 4.81399E+04
    81388. 2.33051E+05 1.66992E+04 2.04114E+04 4.81849E+04
    81372. 2.33237E+05 1.67647E+04 2.04124E+04 4.83404E+04
    81356. 2.33244E+05 1.67947E+04 2.04244E+04 4.84539E+04
    81340. 2.33391E+05 1.69217E+04 2.04859E+04 4.88469E+04
    81324. 2.33349E+05 1.69922E+04 2.04659E+04 4.90369E+04
    81308. 2.33539E+05 1.71102E+04 2.05304E+04 4.93889E+04
    81292. 2.33564E+05 1.71342E+04 2.05429E+04 4.93919E+04
    81276. 2.33603E+05 1.72142E+04 2.06234E+04 4.96974E+04
    81260. 2.33665E+05 1.72502E+04 2.06254E+04 4.97144E+04
    81244. 2.33742E+05 1.74022E+04 2.06374E+04 5.01424E+04
    81228. 2.33808E+05 1.74177E+04 2.06519E+04 5.02144E+04
    81212. 2.33941E+05 1.75082E+04 2.06764E+04 5.05164E+04
    81180. 2.33945E+05 1.76202E+04 2.07354E+04 5.08304E+04
    81148. 2.34395E+05 1.78597E+04 2.07629E+04 5.14959E+04
    81116. 2.34580E+05 1.80787E+04 2.08309E+04 5.22909E+04
    81084. 2.34728E+05 1.82112E+04 2.08764E+04 5.26634E+04
    81052. 2.34665E+05 1.83227E+04 2.09239E+04 5.29714E+04
    81020. 2.35062E+05 1.86222E+04 2.09694E+04 5.38384E+04
    80988. 2.35168E+05 1.87697E+04 2.10204E+04 5.42804E+04
    80956. 2.35285E+05 1.89572E+04 2.10489E+04 5.49104E+04
    80924. 2.35213E+05 1.90797E+04 2.10624E+04 5.51644E+04
    80892. 2.34817E+05 1.92107E+04 2.10984E+04 5.56789E+04
    80860. 2.34148E+05 1.94392E+04 2.10269E+04 5.63534E+04
    80828. 2.35882E+05 1.97127E+04 2.11869E+04 5.70134E+04
    80796. 2.35942E+05 1.99452E+04 2.12949E+04 5.78369E+04
    80764. 2.35839E+05 2.00537E+04 2.12649E+04 5.81484E+04
    80732. 2.33309E+05 2.00532E+04 2.11219E+04 5.81784E+04
    80700. 2.36206E+05 2.04917E+04 2.13764E+04 5.92744E+04
    80668. 2.37068E+05 2.06102E+04 2.14999E+04 5.96839E+04
    80636. 2.36840E+05 2.07302E+04 2.15484E+04 5.98409E+04
    80604. 2.37204E+05 2.10472E+04 2.16539E+04 6.08539E+04
    80572. 2.37308E+05 2.12662E+04 2.16209E+04 6.15019E+04
    80540. 2.37319E+05 2.13822E+04 2.17174E+04 6.17619E+04
    80508. 2.37681E+05 2.18162E+04 2.17199E+04 6.32304E+04
    80476. 2.37881E+05 2.20052E+04 2.18054E+04 6.36539E+04
    80444. 2.37933E+05 2.22147E+04 2.18909E+04 6.42429E+04
    80412. 2.38012E+05 2.24637E+04 2.19569E+04 6.51229E+04
    80380. 2.38268E+05 2.26787E+04 2.20099E+04 6.58204E+04
    80348. 2.38449E+05 2.29272E+04 2.20699E+04 6.65704E+04
    80316. 2.38578E+05 2.31647E+04 2.21139E+04 6.71759E+04
    80284. 2.38685E+05 2.33657E+04 2.21754E+04 6.79384E+04
    80252. 2.38927E+05 2.37472E+04 2.22484E+04 6.90684E+04
    80220. 2.39045E+05 2.39962E+04 2.23039E+04 6.97979E+04
    80188. 2.39036E+05 2.40037E+04 2.23474E+04 6.96389E+04
    80156. 2.39375E+05 2.44137E+04 2.24059E+04 7.09614E+04
    80124. 2.39591E+05 2.46597E+04 2.24609E+04 7.16344E+04
    80092. 2.39430E+05 2.47912E+04 2.25399E+04 7.20459E+04
    80060. 2.39909E+05 2.52747E+04 2.25974E+04 7.35219E+04
    80028. 2.40074E+05 2.54797E+04 2.26439E+04 7.40674E+04
    79996. 2.40193E+05 2.58177E+04 2.26644E+04 7.52384E+04
    79964. 2.40272E+05 2.60822E+04 2.27234E+04 7.61469E+04
    79932. 2.40409E+05 2.64052E+04 2.28054E+04 7.69659E+04
    79900. 2.40477E+05 2.66642E+04 2.28679E+04 7.79754E+04
    79868. 2.40317E+05 2.68252E+04 2.28759E+04 7.82299E+04
    79836. 2.40480E+05 2.72457E+04 2.29879E+04 7.95809E+04
    79804. 2.40958E+05 2.75317E+04 2.30324E+04 8.05094E+04
    79772. 2.40956E+05 2.77677E+04 2.30349E+04 8.11339E+04
    79740. 2.41265E+05 2.83942E+04 2.31259E+04 8.31699E+04
    79708. 2.40998E+05 2.86112E+04 2.31964E+04 8.38289E+04
    79676. 2.40893E+05 2.88782E+04 2.31994E+04 8.46144E+04
    79644. 2.41809E+05 2.92517E+04 2.33314E+04 8.58414E+04
    79612. 2.41914E+05 2.95317E+04 2.34364E+04 8.66644E+04
