
   Dy:    Z = 66;   Atomic weight = 162.5000 g/mol ;    nominal density:   [INLINE] = 8.5250E+00 g/cm3
          µa(barns/atom) = µ(cm2/g)  ×  2.69838E+02
          E(eV) µ(cm2/g) = f2(e/atom)  ×  2.58956E+05
          19 edges. Edge energies (keV):
          

  K      5.37885E+01  L I    9.04580E+00  L II   8.58060E+00  L III  7.79010E+00
  M I    2.04680E+00  M II   1.84180E+00  M III  1.67560E+00  M IV   1.33250E+00
  M V    1.29490E+00  N I    4.16300E-01  N II   3.31800E-01  N III  2.92900E-01
  N IV   1.54200E-01  N V    1.54200E-01  N VI   4.20000E-03  N VII  4.20000E-03
  O I    6.29000E-02  O II   2.63000E-02  O III  2.63000E-02

          Relativistic correction estimate frel (H82,3/5CL) = -1.0783E+00, -6.4740E-01 e/atom
          Nuclear Thomson correction fNT = -1.4705E-02 e/atom
     _________________________________________________________________________________________________________
   
   Form Factors, Attenuation and Scattering Cross-sections
   Z=66, E = 0.001 - 1000 keV

                                                              Attenuation
     E         f1            f2          µ           [INLINE] (coh+inc) Coefficient    µK       wavelength
     keV       e/atom       e/atom      cm2/g       cm2/g      cm2/g          cm2/g        nm
1.881398E+01  6.64299E+01  3.8318E+00  5.2741E+01  1.9568E+00  5.4698E+01  0.000E+00  6.590E-02
2.011215E+01  6.63840E+01  3.4190E+00  4.4022E+01  1.8064E+00  4.5828E+01  0.000E+00  6.165E-02
2.149988E+01  6.63205E+01  3.0534E+00  3.6777E+01  1.6655E+00  3.8442E+01  0.000E+00  5.767E-02
2.298338E+01  6.62462E+01  2.7293E+00  3.0751E+01  1.5338E+00  3.2285E+01  0.000E+00  5.395E-02
2.456923E+01  6.61656E+01  2.4418E+00  2.5736E+01  1.4111E+00  2.7147E+01  0.000E+00  5.046E-02
2.626450E+01  6.60849E+01  2.1865E+00  2.1558E+01  1.2971E+00  2.2855E+01  0.000E+00  4.721E-02
2.807676E+01  6.60029E+01  1.9442E+00  1.7931E+01  1.1912E+00  1.9122E+01  0.000E+00  4.416E-02
3.001405E+01  6.59027E+01  1.7255E+00  1.4887E+01  1.0933E+00  1.5980E+01  0.000E+00  4.131E-02
3.208502E+01  6.57934E+01  1.5327E+00  1.2370E+01  1.0028E+00  1.3373E+01  0.000E+00  3.864E-02
3.429889E+01  6.56765E+01  1.3618E+00  1.0282E+01  9.1942E-01  1.1201E+01  0.000E+00  3.615E-02
3.666551E+01  6.55487E+01  1.2085E+00  8.5352E+00  8.4274E-01  9.3779E+00  0.000E+00  3.381E-02
3.919543E+01  6.54053E+01  1.0720E+00  7.0825E+00  7.7236E-01  7.8549E+00  0.000E+00  3.163E-02
4.189992E+01  6.52349E+01  9.4701E-01  5.8529E+00  7.0789E-01  6.5608E+00  0.000E+00  2.959E-02
4.479101E+01  6.50163E+01  8.3701E-01  4.8391E+00  6.4892E-01  5.4880E+00  0.000E+00  2.768E-02
4.788159E+01  6.46984E+01  7.4000E-01  4.0021E+00  5.9510E-01  4.5972E+00  0.000E+00  2.589E-02
5.118542E+01  6.40762E+01  6.5474E-01  3.3124E+00  5.4604E-01  3.8584E+00  0.000E+00  2.422E-02
5.271273E+01  6.33752E+01  6.2051E-01  3.0483E+00  5.2584E-01  3.5741E+00  0.000E+00  2.352E-02
5.351956E+01  6.22214E+01  6.0356E-01  2.9204E+00  5.1574E-01  3.4361E+00  0.000E+00  2.317E-02
5.373471E+01  6.08393E+01  5.9917E-01  2.8875E+00  5.1310E-01  3.4006E+00  0.000E+00  2.307E-02
5.405744E+01  6.22361E+01  3.3135E+00  1.5873E+01  5.0920E-01  1.6382E+01  1.303E+01  2.294E-02
5.471721E+01  6.33622E+01  3.2518E+00  1.5390E+01  5.0140E-01  1.5891E+01  1.265E+01  2.266E-02
5.486427E+01  6.34983E+01  3.2383E+00  1.5285E+01  4.9969E-01  1.5785E+01  1.256E+01  2.260E-02
5.849270E+01  6.48889E+01  2.9264E+00  1.2956E+01  4.6083E-01  1.3417E+01  1.068E+01  2.120E-02
6.252870E+01  6.54469E+01  2.6252E+00  1.0872E+01  4.2402E-01  1.1296E+01  8.985E+00  1.983E-02
6.684318E+01  6.57676E+01  2.3528E+00  9.1150E+00  3.9065E-01  9.5056E+00  7.549E+00  1.855E-02
7.145536E+01  6.59746E+01  2.1076E+00  7.6382E+00  3.6044E-01  7.9986E+00  6.337E+00  1.735E-02
7.638578E+01  6.61132E+01  1.8865E+00  6.3955E+00  3.3311E-01  6.7286E+00  5.314E+00  1.623E-02
8.165640E+01  6.62115E+01  1.6863E+00  5.3477E+00  3.0841E-01  5.6561E+00  4.450E+00  1.518E-02
8.729069E+01  6.62745E+01  1.5027E+00  4.4580E+00  2.8609E-01  4.7441E+00  3.718E+00  1.420E-02
9.331374E+01  6.63134E+01  1.3393E+00  3.7168E+00  2.6593E-01  3.9827E+00  3.106E+00  1.329E-02
9.975239E+01  6.63358E+01  1.1938E+00  3.0992E+00  2.4772E-01  3.3469E+00  2.595E+00  1.243E-02
1.066353E+02  6.63469E+01  1.0643E+00  2.5845E+00  2.3128E-01  2.8158E+00  2.168E+00  1.163E-02
1.139931E+02  6.63776E+01  9.4540E-01  2.1477E+00  2.1643E-01  2.3641E+00  1.803E+00  1.088E-02
1.218587E+02  6.63708E+01  8.3942E-01  1.7838E+00  2.0300E-01  1.9868E+00  1.499E+00  1.017E-02
1.302669E+02  6.63589E+01  7.4538E-01  1.4817E+00  1.9085E-01  1.6726E+00  1.246E+00  9.518E-03
1.392553E+02  6.63437E+01  6.6194E-01  1.2309E+00  1.7984E-01  1.4107E+00  1.035E+00  8.903E-03
1.488640E+02  6.63263E+01  5.8790E-01  1.0227E+00  1.6985E-01  1.1926E+00  8.606E-01  8.329E-03
1.591356E+02  6.63078E+01  5.2218E-01  8.4973E-01  1.6076E-01  1.0105E+00  7.153E-01  7.791E-03
1.701159E+02  6.62886E+01  4.6385E-01  7.0609E-01  1.5248E-01  8.5857E-01  5.945E-01  7.288E-03
1.818539E+02  6.62693E+01  4.1207E-01  5.8678E-01  1.4491E-01  7.3169E-01  4.942E-01  6.818E-03
1.944018E+02  6.62503E+01  3.6610E-01  4.8767E-01  1.3798E-01  6.2565E-01  4.108E-01  6.378E-03
2.078156E+02  6.62317E+01  3.2528E-01  4.0533E-01  1.3160E-01  5.3693E-01  3.414E-01  5.966E-03
2.221548E+02  6.62136E+01  2.8903E-01  3.3691E-01  1.2572E-01  4.6263E-01  2.838E-01  5.581E-03
2.374835E+02  6.61961E+01  2.5720E-01  2.8046E-01  1.2027E-01  4.0073E-01  2.363E-01  5.221E-03
2.538699E+02  6.61800E+01  2.2971E-01  2.3431E-01  1.1521E-01  3.4952E-01  1.975E-01  4.884E-03
2.713869E+02  6.61651E+01  2.0517E-01  1.9577E-01  1.1048E-01  3.0625E-01  1.652E-01  4.569E-03
2.901126E+02  6.61513E+01  1.8327E-01  1.6358E-01  1.0605E-01  2.6963E-01  1.381E-01  4.274E-03
3.101304E+02  6.61386E+01  1.6371E-01  1.3670E-01  1.0188E-01  2.3858E-01  1.155E-01  3.998E-03
3.315294E+02  6.61268E+01  1.4625E-01  1.1424E-01  9.7943E-02  2.1218E-01  9.653E-02  3.740E-03
3.544049E+02  6.61159E+01  1.3066E-01  9.5471E-02  9.4207E-02  1.8968E-01  8.071E-02  3.498E-03
3.788588E+02  6.61058E+01  1.1674E-01  7.9794E-02  9.0651E-02  1.7044E-01  6.748E-02  3.273E-03
4.050001E+02  6.60966E+01  1.0431E-01  6.6695E-02  8.7255E-02  1.5395E-01  5.642E-02  3.061E-03
4.329451E+02  6.60880E+01  9.3206E-02  5.5749E-02  8.4000E-02  1.3975E-01  4.717E-02  2.864E-03
