    6.10925e+00  8.69520e+00  0.00000e+00
    6.21461e+00  8.40541e+00  0.00000e+00
    6.30992e+00  8.14288e+00  0.00000e+00
    6.39693e+00  7.90304e+00  0.00000e+00
    6.47697e+00  7.68154e+00  0.00000e+00
    6.55108e+00  7.47630e+00  0.00000e+00
    6.68461e+00  7.08086e+00  0.00000e+00
    6.90776e+00  6.40281e+00  0.00000e+00
    6.90776e+00  6.40281e+00  0.00000e+00
    7.31322e+00  5.18823e+00  -2.52279e-01
    7.60090e+00  4.30730e+00  -1.73991e-01
    8.00637e+00  3.03984e+00  -1.69594e-01
    8.29405e+00  2.12419e+00  -1.25177e-01
    8.51719e+00  1.40630e+00  -1.30764e-01
    8.69951e+00  8.15037e-01  -1.14258e-01
    8.98720e+00  -1.25503e-01  -9.42380e-02
    9.21034e+00  -8.60578e-01  -8.83511e-02
    9.61581e+00  -2.20676e+00  -5.78562e-02
    9.90349e+00  -3.16839e+00  -6.74122e-02
    1.03090e+01  -4.53145e+00  -1.02541e-02
    1.05966e+01  -5.50162e+00  -7.74993e-02
    1.08198e+01  -6.25588e+00  1.58038e-01
    1.10021e+01  -6.86941e+00  -1.12761e-01
    1.12898e+01  -7.84005e+00  8.32721e-02
    1.15129e+01  -8.59031e+00  8.07750e-02
    1.19184e+01  -9.94059e+00  1.77186e-01
    1.22061e+01  -1.08811e+01  3.03866e-01
    1.26115e+01  -1.21603e+01  5.27463e-01
    1.28992e+01  -1.30163e+01  7.73313e-01
    1.31224e+01  -1.36387e+01  7.86378e-01
    1.33047e+01  -1.41152e+01  1.33420e+00
    1.35924e+01  -1.48001e+01  0.00000e+00
Scatter
    4.60517e+00  -3.49867e-01  0.00000e+00  -8.28646e+00  0.00000e+00
    4.82831e+00  -3.51749e-01  0.00000e+00  -7.83503e+00  0.00000e+00
    5.01064e+00  -3.52691e-01  0.00000e+00  -7.46607e+00  0.00000e+00
    5.16479e+00  -3.55523e-01  0.00000e+00  -7.15751e+00  0.00000e+00
    5.29832e+00  -3.56468e-01  0.00000e+00  -6.89081e+00  0.00000e+00
    5.52146e+00  -3.62161e-01  0.00000e+00  -6.44907e+00  0.00000e+00
    5.70378e+00  -3.66929e-01  0.00000e+00  -6.08785e+00  0.00000e+00
    5.85793e+00  -3.73644e-01  0.00000e+00  -5.78718e+00  0.00000e+00
    5.99146e+00  -3.80404e-01  0.00000e+00  -5.52656e+00  0.00000e+00
    6.10925e+00  -3.89163e-01  0.00000e+00  -5.30097e+00  0.00000e+00
    6.21461e+00  -3.97014e-01  0.00000e+00  -5.09916e+00  0.00000e+00
    6.30992e+00  -4.07911e-01  0.00000e+00  -4.92129e+00  0.00000e+00
    6.39693e+00  -4.17116e-01  0.00000e+00  -4.75791e+00  0.00000e+00
    6.47697e+00  -4.30780e-01  0.00000e+00  -4.61413e+00  0.00000e+00
    6.55108e+00  -4.43394e-01  0.00000e+00  -4.48136e+00  0.00000e+00
    6.68461e+00  -4.66042e-01  0.00000e+00  -4.24197e+00  0.00000e+00
    6.90776e+00  -5.24512e-01  0.00000e+00  -3.86759e+00  0.00000e+00
    6.90776e+00  -5.24512e-01  0.00000e+00  -3.86759e+00  0.00000e+00
    7.31322e+00  -7.03700e-01  -8.04343e-01  -3.27223e+00  -1.15649e+00
    7.60090e+00  -8.90895e-01  -4.78207e-01  -2.94056e+00  -1.00513e+00
    8.00637e+00  -1.21687e+00  -6.20302e-02  -2.61041e+00  -7.54784e-01
    8.29405e+00  -1.46041e+00  8.38953e-02  -2.45030e+00  -3.20860e-01
    8.51719e+00  -1.64724e+00  -5.28228e-02  -2.34735e+00  -1.16366e-01
    8.69951e+00  -1.80272e+00  -3.79774e-01  -2.26876e+00  -8.80705e-02
    8.98720e+00  -2.07605e+00  -7.55231e-01  -2.15183e+00  -1.52142e-01
    9.21034e+00  -2.32797e+00  -8.62200e-01  -2.07020e+00  -2.81396e-01
    9.61581e+00  -2.88604e+00  -5.72034e-01  -1.95808e+00  -3.65432e-01
    9.90349e+00  -3.34154e+00  -3.44709e-01  -1.91273e+00  -3.21238e-01
    1.03090e+01  -4.03412e+00  -2.61928e-01  -1.89213e+00  -2.23647e-01
    1.05966e+01  -4.55278e+00  -2.28469e-01  -1.90148e+00  -2.07190e-01
    1.08198e+01  -4.96812e+00  -1.87736e-01  -1.92045e+00  -1.74905e-01
    1.10021e+01  -5.31442e+00  -1.37929e-01  -1.94258e+00  -1.65324e-01
    1.12898e+01  -5.87011e+00  -1.02131e-01  -1.98886e+00  -1.72222e-01
    1.15129e+01  -6.30695e+00  -5.63159e-02  -2.03431e+00  -1.49928e-01
    1.19184e+01  -7.10795e+00  -3.25714e-02  -2.13587e+00  -1.32904e-01
    1.22061e+01  -7.67978e+00  -1.86927e-02  -2.22144e+00  -1.27837e-01
